X,Y,OBJECTID,PORTFOLIO_MANAGER_ID,ADDRESS,PROPERTY_NAME,PHILADELPHIA_BUILDING_ID,POSTAL_CODE,NUM_OF_BUILDINGS,YEAR_BUILT,PRIMARY_PROP_TYPE_EPA_CALC,ELECTRIC_USE_KBTU,NATURAL_GAS_USE_KBTU,FUEL_OIL_02_USE_KBTU,STEAM_USE_KBTU,ENERGY_STAR_SCORE,SITE_EUI_KBTUFT2,SOURCE_EUI_KBTUFT2,WATER_USE_ALL_KGAL,TOTAL_GHG_EMISSIONS_MTCO2E,WATER_SCORE,Y_COORD,X_COORD,TOTAL_FLOOR_AREA_BLD_PK_FT2
-75.1873619723971,39.8892853406158,358,3682799,2001 Kitty Hawk Avenue,Building 990,78-8-0070-16,19112,1,1969,Distribution Center,1546000.7,887896.6,,,68,34.6,74.8,132.1,190.7,,39.88927729,-75.1873602,70318
-75.2061973730297,39.9480279949208,359,3682419,4116-18 Chester Avenue,4100 Chester / 4101 Woodland Avenue,883080550,19104,1,1920,Office,1985784,647641.4,,,,47.9,113.5,255.3,218.8,,39.94801993,-75.20619559,55000
-75.1603958732616,39.9532795763725,360,3683011,1201 Filbert Street,12th and Filbert,883430700,19107,1,2002,Parking,12557811.4,,,1890799144,,6023,7309.4,4819.6,126712.2,,39.95327151,-75.1603941,316013
-75.1839312648516,39.9544879111856,361,3683056,3000-18 Market Street,3000 Market Street (WO),883074000,19104,1,1895,Office,492930.6,,,,,8,22.4,97.3,45.8,,39.95447985,-75.18392949,91712
-75.0075549119113,40.0436081045129,362,3683713,8701 TORRESDALE AVE,Wolf Investment Corp. #7,884260000,19136,0,1956,Other,2709991.9,1856097,,,,26.9,56.1,521.4,350.2,,40.04360002,-75.00755318,170000
-75.1378786869728,39.9598602214591,363,3685108,520 N. Christopher Columbus Boulevard,Riverview Place,883522900,19123,1,1929,Office,5788703.7,1199100,,,85,37.2,92.9,2783.9,601.2,,39.95985215,-75.13787692,188046
-75.013608167113,40.1058263630992,364,3685736,1771 TOMLINSON ROAD,ROOSEVELT BOULEVARD ASSOC.,88-4-232400,19116,1,1970,Other,1882954.5,2903417.4,,,,23.1,40.2,522.2,318.3,,40.10581826,-75.01360643,207000
-75.0054666373386,40.0441332599752,365,3686205,8803-35 TORRESDALE AVE,TORRESDALE PLAZA LP,88-2-369810,19136,1,1969,Other,2718869.9,1030269.9,,,,20.6,47.8,713.7,307.2,,40.04412517,-75.00546491,506181
-75.1966348467594,39.9560432571932,366,3687885,3750 Market Street,National Board of Medical Examiners,774688600,19104,1,1980,Office,11045694.9,3930455.5,,,52,90.8,212.5,2553.8,1234.4,,39.95603519,-75.19663307,165000
-75.08081624468,40.0075211397726,367,3687689,4300 Tacony St.,First Philadelphia Charter School,778531801,19124,2,2002,K-12 School,3012586.5,2780460,,,74,74.1,145.3,307.4,427.4,,40.00751306,-75.0808145,478150
-74.9968059458926,40.0857045733733,368,3687914,10450 Drummond Road,"Arbill Industries, Inc.",884284000,19154,1,1968,Distribution Center,1874.8,3031048.1,,,91,30.7,32.3,290.9,161.2,,40.08569648,-74.99680422,117538
-75.0031246231345,40.1152176559153,369,3687630,2001 Woodhaven Road,Raymour and Flanigan Woodhaven CSC,884243500,19116,1,1965,Distribution Center,2000656.2,,3658186.9,,28,57.3,94.2,100.5,457.2,,40.11520955,-75.00312289,98679
-75.1602150108897,39.9066076604595,370,3689997,600 packer avenue,Sysco Philadelphia Food Service Warehouse,884142260,19148,1,1964,Refrigerated Warehouse,21796521.3,1378356.7,,,64,43.7,117.8,7589,1972.2,,39.9065996,-75.16021324,530160
-75.2010922497835,39.9559157463926,371,3688012,3921-3937 Chestnut St,11018 - Philadelphia Ronald McDonald House,773080515,19104,3,2018,Hotel,4184555.3,3369635.1,,,93,58.1,117.4,2219.2,543.5,,39.95590768,-75.20109047,144403
-75.1636737325161,39.9552312403908,372,3690846,118 N. Broad Street,Historic Landmark Building,772724000,19102,1,1865,Museum,3404039.8,2939893.5,,,,89.4,177.7,1274.9,472.2,,39.95522317,-75.16367196,71000
-75.14545355621,39.9243282441616,373,3690843,1801 S Swanson Street,"Betty, Inc",884004000,19148,1,1948,Non-Refrigerated Warehouse,1692126.8,583731.8,,,96,5.7,9.6,77.1,109.5,,39.92432018,-75.14545179,410000
-75.2389489332686,40.0687480271699,374,3690946,8875 Ridge Avenue,Colonial Village Townhomes,881091000,19128,1,1980,Multifamily Housing,70935.5,,,,,1,2.8,4.4,6.2,,40.06873994,-75.23894713,71040
-75.2138690668947,39.9409626606751,375,3694564,4901 Woodland Avenue,Woodland Shop,773629501,19143,1,1985,Other - Public Services,1777109.8,13169586.6,,,,57,71.8,1124.7,864.5,,39.9409546,-75.21386728,262000
-75.1661839524911,40.0154016274669,376,3694563,4301 Wissahickon Avenue,Midvale Depot,884069525,19129,1,1996,Other - Public Services,6801497.9,25363953.4,,,,72.6,103.1,5287.8,1978.7,,40.01539355,-75.16618218,443000
-75.1297035566758,40.0200973757419,377,3694570,4529 North 3rd Street,Courtland Shop,884351660,19140,1,1952,Other - Public Services,291845,7535988.7,,,,147.7,164.7,612.8,427.4,,40.0200893,-75.12970179,53000
-75.1732179345093,40.0033793271684,378,3690996,2600 W. Allegheny Avenue,Allegheny Depot,884352645,19132,1,1986,Other - Public Services,6179002.3,7578073,,,,66.1,121.4,3685.4,976.2,,40.00337125,-75.17321616,208000
-75.2071741454719,39.9444506888823,379,3696770,4320 Woodland Ave,Science and Technology Center (STC),773502090,19104,1,2007,College/University,4488540.6,12506.9,,,,57.7,161.3,2322.6,391.7,,39.94444263,-75.20717236,78000
-75.022992357552,40.0487006433313,380,3695833,3301 Solly Avenue,Father Judge High School,778508000,19136,3,1954,K-12 School,2403158.3,5255573.9,361284,,63,52.1,81.9,1711.8,529.1,,40.04869255,-75.02299063,216211
-75.2071741454719,39.9444506888823,381,3696855,4310 Woodland Ave,Athletic Recreation Center (ARC),773502090,19104,1,2003,College/University,5984719.7,156384.6,,,,77.9,214.7,2098,529.7,,39.94444263,-75.20717236,78800
-74.9905510256779,40.0872496563663,382,3707270,10901 DUTTON ROAD,DUTTON ROAD ASSOC.,884282500,19154,1,1975,Other,1124068.7,2082341.8,,,,33.4,55.6,705.9,215,,40.08724156,-74.9905493,96000
-75.1295430161839,40.0213413305768,383,3694569,200 West Wyoming Avenue,Berridge Shop,884353345,19140,2,1955,Other - Public Services,18473618.9,35800000000000,,,,75357840,79125800,2806.7,1901243715,,40.02133325,-75.12954125,475000
-75.2060351231448,39.9461162332104,384,3696900,4140 Woodland Ave,4140 Woodland,773499500,19104,1,1920,College/University,2040938,342634.4,,,,34.1,86.8,238.2,196,,39.94610817,-75.20603334,70000
-75.168728736004,39.9535559878581,385,3715845,1701 Market Street,1701 Market Street,883053530,19103,1,1957,Office,22719044.3,,,5084625.6,35,91.1,228.5,3895.2,2447.1,,39.95354792,-75.16872696,414598
-75.1446990354679,39.9695128550484,386,3751822,1019 North 5th Street,St. Peter the Apostle Parish,771211200,19123,3,1843,Mixed Use Property,2418017.5,,,,,28.3,79.3,168.1,224.5,,39.96950479,-75.14469727,85426
-75.1333136065206,39.9138542125562,387,3707307,2610 S DELAWARE AVE,PECO Oregon Shops,771601005,19148,1,1955,Other - Utility,4715947,2800045.8,,,,48.2,103.6,0.5,586.6,,39.91384615,-75.13331185,155863
-75.2016075214589,39.9551500460245,388,3696988,3930 Chestnut St,3930 Chestnut St.,773687010,19104,1,1966,Office,3869750.5,5417478.3,,,38,138.4,246.3,293.5,647.1,,39.95514198,-75.20160574,67084
-75.1814445975719,39.9246847480974,389,3751826,2130 So. 21st St.,St. Edmond Church,773235000/2,19145,1,1936,Worship Facility,294518,2161206.1,,,75,28.9,36.4,67.7,142.1,,39.92467669,-75.18144282,85086
-75.1768830244131,39.9661135790387,390,3751922,2319-2331 Green Street,St. Francis Xavier Church,772147500,19130,3,1906,Worship Facility,,1115958.5,,,,19.4,20.4,1.5,59.3,,39.96610551,-75.17688125,57540
-75.160508537045,39.9507469627977,391,3759390,1207-09 Chestnut Street,1207 Chestnut,883311000,19107,1,1925,Office,2826500.8,166265.1,,628242.7,58,70.1,171.2,653.7,313,,39.9507389,-75.16050677,51676
-75.16084767871,39.9562845082756,392,3762103,1301 Race Street,097-HXPhiladelphia,883704760,19107,1,2001,Hotel,5579800.6,1960399.9,,,93,47.2,110.6,6757,622.2,,39.95627644,-75.16084591,159885
-75.032382913455,40.0962977540798,393,3762384,9896 Bustleton ave,Paul's Run,778038005,19115,4,1981,Multifamily Housing,16143605,53865334.8,,,1,228.9,332.7,13711.8,4360,83,40.09628966,-75.03238118,331053
-75.1446398574323,40.0369507305911,394,3762393,5501 Old York Rd,Einstein Medical Center Philadelphia,"776009000;776013000",19141,20,1950,Hospital (General Medical & Surgical),117157502.8,135385356.5,,,98,144.3,268.7,56198.3,17398,,40.03694265,-75.14463809,2537000
-75.1886836271136,39.9535191346264,395,3762532,3200-60 Chestnut Street,"8,9B,9A,9C- Creese /MacAlister /Mandell / Handschumacher","774517051 ; 774517200  ",19104,1,1973,College/University,13496752.9,771907.5,,7384697.1,,99.4,218,3576.4,1707.2,,39.95351107,-75.18868185,217857
-75.1734091787418,39.9498568842913,396,3762129,210 West Rittenhouse Square,171-Rittenhouse Hotel,883427750,19103,1,1989,Hotel,6118951.1,5170215.2,,,71,83.9,167.8,181.6,842.8,,39.94984882,-75.1734074,134484
-75.190332930034,39.9565142878202,397,3762536,3301 Market Street,"14,14A-Daskalakis Athletic Center / Recreation Center",774530510,19104,2,1976,Other - Recreation,15536050.7,4942924.9,,9511893.1,,112.3,225.2,9673,2247.6,,39.95650622,-75.19033115,267003
-75.1905984687955,39.9553200752457,398,3762539,3300-3350 Market Street,"15,16,90-Haggerty/General Service/Law",774530700,19104,3,1971,College/University,14180852,7726.8,,4205290.9,,72.9,177.4,5783.1,1515.1,,39.95531201,-75.19059669,477506
-75.1904646151145,39.9599669267236,399,3762540,229 N 34TH ST (3320 Powelton),17-Van Rensselaer,"881822860 ; 774566000",19104,1,1931,Residence Hall/Dormitory,3401028,,,4131378.8,34,98.3,189.2,2868.7,570.6,,39.95995886,-75.19046284,76594
-75.1883900415845,39.9585382115391,400,3762546,3200 Race Street,24-North Hall,"881822890 ; 774546010",19104,1,1998,Residence Hall/Dormitory,5549160.8,1682567.7,,,80,43.3,103.6,3833.2,572.8,,39.95853015,-75.18838826,167102
-75.1904027035501,39.9591387333201,401,3762542,201 North 34th Street,19-Kelly Hall,"881822870 ; 774588100",19104,1,1967,Residence Hall/Dormitory,3696096.8,694021.8,,4936358,45,101.9,185.9,926.5,686.6,,39.95913067,-75.19040092,91520
-75.1896743735719,39.9585441512912,402,3762551,3300 Race Street,29-Race Hall,"881822900 ; 774547005",19104,1,2006,Residence Hall/Dormitory,7808600.8,2900055.8,,,32,79.1,184,3576.8,834.3,,39.95853609,-75.18967259,135389
-75.1904398956607,39.9595984691873,403,3762553,223 North 34th Street,31-Millenium Hall,"881822910 ; 774565000",19104,1,2009,Residence Hall/Dormitory,5076407.7,1947118.2,,,48,67.1,155.4,1980.9,545.7,,39.9595904,-75.19043812,104653
-75.1880645345836,39.9579112236375,404,3762582,3201-21 Arch Street,81-3201 Arch Street,774513500,19104,1,1920,College/University,3164422.2,768070.7,,,,54.1,133,428.7,316.5,,39.95790316,-75.18806276,72670
-75.2222686677049,39.9645098368661,405,3766953,5101 Haverford Ave,Church of God Non Sectarian,3766953,19139,1,1910,Worship Facility,13023.4,119542.8,,,100,1.5,1.9,0.7,7.6,,39.96450177,-75.22226688,86052
-75.1684931225735,39.9484682743096,406,3772776,1616 Locust St.,Lenfest Hall,881030550,19103,1,2011,College/University,5285819.2,3905879.3,,,,97,199.5,2263.6,698.3,,39.94846021,-75.16849135,94747
-75.0220385857131,40.0989122896157,407,3772838,2054 Red Lion Road,BJ's Wholesale Club 022,883379260,19115,1,1987,Wholesale Club/Supercenter,11060874.9,4506000.1,,,1,148.7,341,466.8,1266.4,,40.09890419,-75.02203685,114710
-75.1886153023514,39.9579625397835,408,3762572,101 North 33rd Street,"55,55A,55B,55C-Academic/DesignAnnex/MathForum/Police Station",774551000,19104,4,1926,College/University,4870050,560634.7,,6313005.3,,100.3,186.4,631.4,873.2,,39.95795447,-75.18861352,117048
-75.1927144677533,39.956446979824,409,3762580,3501 Market Street,71-URBN Center,774688700,19104,1,2008,College/University,12135323.9,1693476.7,,,,94.1,243.4,490,1147.2,,39.95643891,-75.19271269,146918
-74.9712513125281,40.1022477566058,410,3767538,12670 DUNKS FERRY RD,ST. ANSELM PARISH AND SCHOOL,778144000,19154,4,1963,K-12 School,776922.3,2983164.4,,,81,48.1,68,368.1,230.6,,40.10223965,-74.97124959,208415
-75.1103354036498,40.0206462557645,411,3773319,651 E. Wyoming Ave,Lesco Paper & Box Co,884185500,19120,1,1921,Non-Refrigerated Warehouse,545225.7,,,,83,4.7,13.3,49.4,50.6,,40.02063818,-75.11033365,115000
-75.1657814809448,39.9466709527114,412,3773257,300 South Broad Street,Kimmel Center for the Performing Arts,772727205,19102,1,2001,Performing Arts,17156242.3,22941220,,,,95.6,172,7447.6,2811.5,,39.94666289,-75.16577971,468307
-75.0659884806222,40.066857487192,413,3773538,1330 Rhawn Street,Tacony Academy Charter School,778531800,19111,1,1978,K-12 School,3770.8,3236761.6,,,94,61.7,64.9,1261.4,172.3,,40.0668494,-75.06598673,76500
-75.1333578914273,40.0151328814707,414,3773891,301 W Hunting Park Ave,Esperanza Academy,777577905,19140,1,1930,K-12 School,4345789.3,2591599.7,,,2,97.1,208.4,325.6,541.2,,40.0151248,-75.13335613,71440
-75.1650416548128,39.9500415367073,415,3773617,140 S Broad St.,Union League of Philadelphia,883701500,19102,1,1865,Social/Meeting Hall,13478635.1,14248319.8,,,,125.4,238.4,6618.1,2008.3,,39.95003347,-75.16503988,221044
-75.1075826249138,40.0383357245771,416,3772884,5675 Rising Sun Avenue,Rising Sun Plaza,882086000,19120,1,1979,Strip Mall,12474275.4,,,,,51.2,143.5,2187.5,1158.3,,40.03832764,-75.10758087,811980
-75.2117182364687,39.9572289621446,417,3773979,4501 Chestnut St.,West Catholic,774569000,19139,3,1926,K-12 School,2191510.5,1855327.6,,,94,25.9,51.7,1271.9,302,,39.9572209,-75.21171645,198665
-75.164939770147,39.9506006341788,418,3773802,1416 Chestnut St.,MidTown Garage,883421500,19102,1,1984,Parking,1037110.5,,,,,10.6,29.7,,96.3,,39.95059257,-75.164938,110000
-75.1516661542172,39.949645749564,419,3774260,615 Chestnut Street,One Independence Mall,883010310,19106,1,1981,Office,15535457,2763870.8,,,89,41,104,3651.3,1589.3,,39.94963768,-75.15166439,446086
-75.2212077819938,40.0429687878261,420,3774255,561 Fairthorne Avenue,Fairmont Hospital,881436400,19128,1,1997,Other - Specialty Hospital,3449910.7,2174359.4,,,,63,133.7,6087.9,435.8,,40.04296071,-75.22120599,89344
-75.1731759650024,39.9559630015152,421,3774261,100 North 20th Street,100 N. 20th Street,883066000,19103,1,1981,Office,3106494.6,760942,,,83,43.4,106.5,770.8,328.9,,39.95595494,-75.17317419,89150
-75.1641627874942,39.9478672440956,422,3774262,233 South Broad Street,Doubletree Hotel,883702001,19107,1,1983,Hotel,20136191,7842089.4,,,92,49.5,114.2,15407.9,2286.2,,39.94785918,-75.16416102,565764
-75.1446964754158,40.0141217577151,423,3773988,1000 W. Lycoming Avenue,Little Flower Catholic High School,777247000,19140,2,1939,K-12 School,1553035.3,812271.8,3502992.1,,94,31.9,47.5,80,447.3,,40.01411368,-75.14469471,232269
-75.144666474376,40.0328908074563,424,3776480,5201 Old York Rd,Logan Plaza,"883084801; 883084802; 883084803; 883084803; 883084805",19141,6,1974,Mixed Use Property,9770726,187258.2,,,,36.2,100.2,10579,917.2,,40.03288273,-75.1446647,323000
-75.1817426924931,39.9100263140826,425,3776449,3301 S. 20th. St.,City Life Church,773224000,19145,1,1965,Worship Facility,741376.4,887426.4,,,,30.6,56.5,381.5,116,,39.91001826,-75.18174092,53259
-75.1836637201425,39.9554181447364,426,3776439,3001-3101R Market Street,The Bulletin Building (WO),"883071800; 885501140",19104,1,1956,Office,35061268.4,9697892.8,,5659884,47,91.9,210,6594.3,3945.5,,39.95541008,-75.18366194,648371
-75.0060303584033,40.1136050069436,427,3782240,1800 Byberry Rd,Mast Charter School,778500305,19116,2,2001,K-12 School,7644937.4,1565257.1,,,32,64,160.1,691.5,793,,40.1135969,-75.00602863,225417
-75.0641089668162,39.997111733998,428,3776486,2950 KIRKBRIDE STREET,RICHMOND WATERFRONT INDUSTRIAL PARK,884209570,19137,0,1963,Other,3781686.8,1658535.1,,,,21.3,48.2,992.9,439.2,,39.99710366,-75.06410722,256000
-75.2222307934904,39.9648533092967,429,3782840,5101 Aspen St,Church of God Fellowship House,3782840,19139,1,1910,Worship Facility,3062.3,87906.5,,,36,58.3,64.7,1.1,5,,39.96484524,-75.222229,1560
-75.0922567319293,39.9945263937865,430,3782900,3745 Aramingo Avenue,ShopRite of Aramingo Avenue,882059425,19137,1,1995,Supermarket/Grocery Store,13089530.7,7190281.3,,,68,270.8,590.2,1877.8,1597.3,,39.99451832,-75.09225498,212888
-75.0236970885836,40.0790780852982,431,3782942,2501 Grant Ave,2501 Grant Ave,884286000,19114,1,1960,Non-Refrigerated Warehouse,724150.6,694182.7,,,89,11.7,22.7,123.3,104.1,,40.07906999,-75.02369535,121200
-75.1724502790897,39.8948790237766,432,3782888,150 Rouse Blvd,LT02214 - 150 Rouse Blvd,883813700,19112,1,2012,Office,2681527.3,2492.9,,,68,46,128.6,161.1,249.1,,39.89487097,-75.17244851,91370
-75.2332085418572,39.9217082402236,433,3783055,6601 ELMWOOD AVE,Tilden,783130800,19142,1,1980,K-12 School,364843.1,511352,,,,4.8,8.6,1490.1,58.9,,39.92170018,-75.23320675,181273
-75.2114283280931,39.9486287131905,434,3788376,4400 Baltimore ave,HMS SCHOOL,773594600,19104,0,1885,Other - Education,2568972.6,2354395.2,,,,61.5,120.8,1696.1,363.6,,39.94862065,-75.21142654,80000
-74.9724537783354,40.1016016250697,435,3788380,12645 DUNKS FERRY RD,OUR LADY OF VICTORY HALL,778144000,19154,0,1996,Other - Education,164547.3,433421.6,,,,50.4,77.2,25.3,38.3,,40.10159352,-74.97245206,11869
-75.1557245143422,39.9928141206565,436,3783002,2600 N. Broad St.,Garage - Broad St,785053000,19132,1,1980,Parking,1306286.9,9383677.7,,,,83.1,105.1,3190.4,612.2,,39.99280605,-75.15572274,128600
-75.2073100328402,39.9996788603198,437,3788675,3905 Ford Rd,List Associates,774016000,19131,0,1956,Office,3426681.8,1626593.9,,,93,39.5,88.5,1737.9,404.6,,39.99967079,-75.20730825,127785
-75.1139857373708,39.9870331387952,438,3783067,2916 Weikel Street,"CRAMCO, INC. WEIKEL STREET BUILDING",884671900,19134,1,1930,Self-Storage Facility,266972.5,,,,,4,11.1,,24.8,,39.98702506,-75.11398398,67550
-75.0048323079503,40.051626366474,439,3789968,9119 Frankford Ave,"Measy Clyde & Etal, Paul Shcaly",884259100,19114,1,1951,Other,2054284,,1586999.9,,,26.1,52.8,984.9,308.5,,40.05161828,-75.00483058,139425
-75.158472498439,39.9547755141476,440,3789312,1101 Arch Street,Exhibit Hall && Train Shed Bldg,781005600,19107,1,1993,Convention Center,36642901,28989078.6,,,,59.7,120.9,9337.9,4942.2,,39.95476745,-75.15847073,1100000
-75.2319845663428,39.896704060197,441,3790243,7800 Holstein Avenue,Ottens Flavors,884167800,19153,1,1999,Manufacturing/Industrial Plant,11532450.8,11883267.6,,,,260.2,497.4,5261,1702,,39.89669601,-75.23198278,90000
-75.1709917738397,39.9574324985729,442,3789969,1900 Benjamin Franklin Parkway,Academy of Natural Sciences of Drexel University,772734500,19103,1,1876,Museum,11441514.2,,,6365930.4,,71.2,158.8,22.4,1485.1,,39.95742443,-75.17099,250000
-75.2023645345756,39.9413554209267,443,3790242,3605 Grays Ferry Ave,Waste Management of PA - PTS,884123105,19146-2703,4,1984,Manufacturing/Industrial Plant,1942346.2,742813,,,,33.2,77,998.6,219.8,,39.94134736,-75.20236275,82785
-75.1602546865291,39.9564890471485,444,3790250,211 N. 13th Street,"211 N. 13th Street Associates, LP",883016200,19107,1,1920,Office,3253533.1,1160210.8,,,27,53.1,124.3,1035.1,363.7,,39.95648098,-75.16025292,83059
-75.1506153788288,39.9056282297217,445,3790320,3333 S. Front Street,Procacci Brothers Sales Corp.,884149000,19148,1,1958,Refrigerated Warehouse,24126146.2,5796585.4,,,27,95,233.8,1256.1,2548.1,,39.90562017,-75.15061361,315000
-75.2179955324156,39.9942876172203,446,3795640,2101 Belmont Ave.,Simpson House Inc.,881446000,19131,1,1899,Senior Living Community,3248948,16314350.7,,,95,71.1,95.3,12877.6,1168.2,,39.99427955,-75.21799374,275276
-75.0942563372213,39.9956726393391,447,3800031,2345 Castor,25765-Philadelphia/Castor Ave OC,884193500,19134,1,2000,Self-Storage Facility,2316900.5,1179200,,,,33.5,74,10,277.8,,39.99566456,-75.09425459,104450
-75.1582294658039,39.9013614124325,448,3798495,3655 S. Lawrence Street,Procacci Brothers Sales Corp. B1,884153000,19148,1,1967,Mixed Use Property,13177625.1,519134.8,,,18,71.3,195,324.3,1251.2,,39.90135336,-75.1582277,192054
-74.9857180430786,40.1105648788833,449,3790606,2751 Southampton Road,Computer Components Corp,884291500,19154,1,1980,Manufacturing/Industrial Plant,4214355.7,7361475.2,,,,157.5,265.7,2052.5,782.3,,40.11055678,-74.98571632,73515
-75.0048938245849,40.116893162777,450,3800032,1251 Byberry Road,23103-Philadelphia / Byberry Road,884236410,19116,1,2000,Self-Storage Facility,156621,,,,,3.2,6.4,32,23.2,,40.11688506,-75.00489209,90551
-75.2310788306643,39.9096388264176,451,3800035,7000 Lindbergh,08128-Airport,884161920,19153,1,2000,Self-Storage Facility,278347.5,,,,,2.8,7.9,571,25.8,,39.90963077,-75.23107704,98825
-75.0203799876852,40.073783736493,452,3800036,2700 Grant Avenue,24232-Philadelphia / Grant Avenue,884223000,19114,1,2000,Self-Storage Facility,139649.7,,,,,1.3,3.5,97,13,,40.07377564,-75.02037825,111150
-75.2351968259833,40.0508156876486,453,3800034,7571 Ridge Avenue,21808-Philadelphia / Ridge AVE,884083200,19128,1,2000,Self-Storage Facility,570377.2,,,,,8.1,22.6,19,53,,40.05080761,-75.23519503,70581
